"Transcript","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif","cluster"
"ENST00000609514",-0.737431369214911,3.0218889157708,-5.52217469499259,0.000502006103829455,0.0139314807255159,0.114023435779487,FALSE,"B"
"ENST00000468262",1.20121619346861,2.50154300952659,5.51876119957988,0.000504076909834102,0.0139314807255159,0.109742140093978,TRUE,"D"
"ENST00000357857",0.591359431335472,3.73422487180189,5.51832537694158,0.000504341974464675,0.0139314807255159,0.109195395856155,FALSE,"D"
"ENST00000263368",0.749162106885761,6.2613301290146,5.51427416221323,0.000506813203496847,0.0139331052374727,0.104111758779228,FALSE,"D"
"ENST00000345519",0.38386084990642,7.86609359656255,5.4948218393418,0.000518864905104291,0.0141276744130776,0.0796683279026364,FALSE,"D"
"ENST00000521288",-0.426909222708309,3.29770634689457,-5.49362074340198,0.000519619247412367,0.0141276744130776,0.0781572164470115,FALSE,"B"
"ENST00000524001",0.535785718825691,4.31609235187663,5.49230002421274,0.000520450102648071,0.0141294549190971,0.0764953590360165,FALSE,"D"
"ENST00000231461",0.485037206781749,2.9245995065747,5.48002235317667,0.000528243774821655,0.0142363625211424,0.0610340285390798,FALSE,"D"
"ENST00000612463",-0.68638020008142,11.0412326976875,-5.46026773216364,0.000541052778318297,0.014517987413567,0.0361100197684179,FALSE,"B"
"ENST00000216605",-0.327577281586596,5.90487405499491,-5.42233326716665,0.00056661193420511,0.0150130891875342,-0.0119136459370894,FALSE,"B"
"ENST00000405018",0.472010908614754,4.41203059706879,5.4055755068378,0.000578320411234465,0.0151486517533647,-0.0331965359108244,FALSE,"D"
"ENST00000375326",-0.462961873773298,5.35164289173859,-5.40539813821143,0.000578445741688956,0.0151486517533647,-0.0334220233901821,FALSE,"B"
"ENST00000431606",0.475543155160343,4.2862229047753,5.40531285825621,0.000578506011923628,0.0151486517533647,-0.0335304408621138,FALSE,"D"
"ENST00000558046",-0.425470726305723,4.55521086269773,-5.39835116059805,0.000583449291250413,0.0151763495888576,-0.0423845888645076,FALSE,"B"
"ENST00000482496",-0.683280809868724,3.0913264438224,-5.39803604281308,0.000583674135100422,0.0151763495888576,-0.0427855383291478,FALSE,"B"
"ENST00000367027",-0.700258967356553,5.21981691915018,-5.39200075771344,0.000587998765432457,0.0151768737835706,-0.0504675688755274,FALSE,"B"
"ENST00000266263",-0.514971992130227,4.136765273727,-5.38981215108269,0.000589575664599062,0.015180134371218,-0.0532546849916518,FALSE,"B"
"ENST00000393106",-0.604186367064868,3.18893815397573,-5.38525966427679,0.000592870563627034,0.0152013659376648,-0.0590544102949586,FALSE,"B"
"ENST00000569493",0.68843588165892,5.66891808181804,5.37612669853241,0.000599541423556029,0.0152895567435312,-0.070698844108037,FALSE,"D"
"ENST00000433627",-0.607830361438201,3.71593702758379,-5.37046203125778,0.000603720142423614,0.0153727966196998,-0.0779274885883021,FALSE,"B"
"ENST00000377943",0.336481736943056,6.38581142778883,5.35932942498817,0.000612025426464229,0.0155200568653243,-0.0921476928304008,FALSE,"D"
"ENST00000338863",0.545762425806408,2.74255366743435,5.35204905131481,0.000617524244240153,0.0156380179326714,-0.101457269540167,FALSE,"D"
"ENST00000290705",-0.590733916810695,3.71374621810836,-5.34528182229228,0.000622683883431909,0.0156612631771614,-0.110117779419248,FALSE,"B"
"ENST00000588282",-0.375099375044563,6.36851483058185,-5.33220726361298,0.00063278632313543,0.0158290898528498,-0.126869625231665,FALSE,"B"
"ENST00000554578",-0.369150824447766,4.32479348206057,-5.32951197434785,0.000634891080144373,0.0158536447525791,-0.130326157067051,FALSE,"B"
"ENST00000611161",-0.444968265766926,3.08049706490946,-5.32025425744063,0.00064217885159257,0.0159559404835134,-0.142206851030529,FALSE,"B"
"ENST00000355035",0.672980368430204,3.84400173896864,5.31242643969395,0.000648412253844991,0.016030955253893,-0.15226252357555,FALSE,"D"
"ENST00000239938",0.728066056380165,4.18741523693587,5.30133708601783,0.000657356173492915,0.0161590576815615,-0.166523696515054,FALSE,"D"
"ENST00000332904",-0.532323658492982,2.83482090668395,-5.28964505784991,0.000666932188633841,0.0162596077732198,-0.181579876983636,FALSE,"B"
"ENST00000404366",-0.400994650762376,6.12986788025656,-5.28563180356789,0.000670254131164091,0.0162596077732198,-0.186752590374839,FALSE,"B"
"ENST00000265663",-0.59733733769983,3.56130896520686,-5.27784201598109,0.000676753717361503,0.0163742468888738,-0.196799798947456,FALSE,"B"
"ENST00000368594",0.399883624181698,3.48830396586191,5.26680090978615,0.000686084204002673,0.0164704817816558,-0.21105612678337,FALSE,"D"
"ENST00000248598",0.652291958971795,2.96952644631563,5.25103949755218,0.000699647673499355,0.0167180413057632,-0.231439035260967,FALSE,"D"
"ENST00000594341",0.673412791061431,2.67577774365696,5.24632184507268,0.00070376410889731,0.0167180413057632,-0.237547231322715,FALSE,"D"
"ENST00000330927",0.637013550559981,5.28512834628822,5.23040801153451,0.000717845887295586,0.0167961380549605,-0.258176380584859,FALSE,"D"
"ENST00000475711",-0.611718367264404,3.57900347597929,-5.22894487624431,0.000719155923433159,0.0168054905094931,-0.260074957439655,FALSE,"B"
"ENST00000590247",-0.313128681856388,6.33009520214624,-5.22208617247067,0.000725331798255567,0.0168644210675013,-0.268979159885191,FALSE,"B"
"ENST00000620230",0.395303527441951,4.22896972270942,5.2056323910299,0.000740384555251173,0.0170002976050894,-0.290368856881691,FALSE,"D"
"ENST00000600972",0.722390370993345,4.65270737903696,5.20212872702638,0.000743633668455771,0.0170313104608881,-0.294928832361517,FALSE,"D"
"ENST00000511475",0.654539999609512,2.93830556837299,5.19934188096654,0.000746229141675128,0.0170313104608881,-0.298557196955878,FALSE,"D"
"ENST00000461447",0.835803866535833,4.28789505942795,5.19488729370995,0.000750398362903871,0.0171025977500844,-0.304359322414467,FALSE,"D"
"ENST00000550709",0.514060920513087,2.88504100643293,5.18986432952772,0.000755130031273479,0.0171680486543592,-0.310905344403428,FALSE,"D"
"ENST00000421999",-0.347433142801127,5.43945257422854,-5.18433915641085,0.000760372374852102,0.0172397195628001,-0.318110240966242,FALSE,"B"
"ENST00000372398",-0.321310360099674,4.94983367302032,-5.18305593125334,0.00076159558051746,0.0172397195628001,-0.319784240665494,FALSE,"B"
"ENST00000475836",-0.629519110963785,5.41694122388844,-5.18168816641208,0.00076290173345466,0.0172397195628001,-0.321568797485579,FALSE,"B"
"ENST00000545405",-1.1168646293496,3.31723067966388,-5.18163591916569,0.000762951675575953,0.0172397195628001,-0.321636971353316,TRUE,"B"
"ENST00000393451",0.456509975198931,3.05918521938725,5.1741886219745,0.000770106986157514,0.0173166200626722,-0.331358646524185,FALSE,"D"
"ENST00000319340",-0.339211591812227,4.58035841387236,-5.17199674514347,0.000772226831356803,0.0173431624497299,-0.334221505620465,FALSE,"B"
"ENST00000296785",0.488699501139013,2.98621685471893,5.15578653243283,0.000788103160558382,0.0176140102264749,-0.355416493152048,FALSE,"D"
"ENST00000455784",-0.45232297663905,3.54619653530997,-5.15344460128469,0.000790426110695164,0.017644566420246,-0.358481860744321,FALSE,"B"
"ENST00000568977",-0.635132967889958,3.25317032387303,-5.15061754768798,0.00079324019474521,0.017675269964386,-0.362183309120182,FALSE,"B"
"ENST00000170168",0.357734788499772,3.87426809966699,5.14272068130133,0.000801158827438558,0.0177553338695597,-0.372529022345874,FALSE,"D"
"ENST00000381815",-0.330803308834824,5.09776560835355,-5.13770055943257,0.000806237538158426,0.0177696211105617,-0.379110789780366,FALSE,"B"
"ENST00000270530",0.663426786718114,3.22938352078995,5.1259142270192,0.000818299802698822,0.017823647760023,-0.394578515742789,FALSE,"D"
"ENST00000373768",-0.351162143349722,6.93497800021274,-5.12550017378696,0.000818727108259493,0.017823647760023,-0.395122277042066,FALSE,"B"
"ENST00000356798",0.552725278349584,3.13324195919177,5.11286892415607,0.00083188015038413,0.0179130265657215,-0.411722872861965,FALSE,"D"
"ENST00000359634",-0.452351757748416,3.23176911609727,-5.10416401461234,0.000841078537111513,0.0179712394370551,-0.42317729381792,FALSE,"B"
"ENST00000267116",0.481324982612254,4.29041225843088,5.09373830126634,0.000852241316140416,0.0181676985418802,-0.436911096395604,FALSE,"D"
"ENST00000372235",0.480313393579201,3.75610370519323,5.09134826363541,0.000854822988271645,0.0181790972737837,-0.440061806828346,FALSE,"D"
"ENST00000323492",0.483519336888779,3.20042989548161,5.08707142447298,0.000859464024836928,0.0182254755673679,-0.44570197957317,FALSE,"D"
"ENST00000276420",0.427129173560329,5.74909266122285,5.08292644583174,0.000863988162086395,0.0182440921390831,-0.451170893295298,FALSE,"D"
"ENST00000447998",0.509243889138953,4.37474095313507,5.0697023057529,0.000878596148989285,0.0184387018691604,-0.468636255371516,FALSE,"D"
"ENST00000372991",0.286209021868202,7.42934713178246,5.06792694844841,0.000880577674825615,0.0184387018691604,-0.470983012526148,FALSE,"D"
"ENST00000333503",-0.33419649003901,5.4092340227903,-5.06724406375125,0.000881341156549529,0.0184387018691604,-0.471885810839296,FALSE,"B"
"ENST00000607355",1.04358261385429,5.66056987531995,5.05852667419385,0.000891150979273463,0.0185473937185653,-0.483416703544314,TRUE,"D"
"ENST00000256001",-0.5589682051284,2.76601156368846,-5.05377769549344,0.000896545042012173,0.0186176805630897,-0.489703225866509,FALSE,"B"
"ENST00000371065",0.464699069786718,3.58276517518006,5.04886805874936,0.000902158968536501,0.018686861924987,-0.49620600277215,FALSE,"D"
"ENST00000285379",0.851905930927537,7.51845266066881,5.04190120204707,0.000910190990745219,0.0187533882590932,-0.505439801607877,FALSE,"D"
"ENST00000367889",0.619326315239008,6.12606021242796,5.03957946314583,0.000912884963426616,0.0187879256519719,-0.508518638999175,FALSE,"D"
"ENST00000342494",0.521094071213189,2.86645595536096,5.0030182110212,0.000956472098476141,0.0193824713611065,-0.557109595029487,FALSE,"D"
"ENST00000570172",-1.0838098983314,4.46549955238137,-4.98865529874368,0.00097421013676037,0.0195700689170111,-0.57625358758348,TRUE,"B"
"ENST00000568415",-0.691277998081444,3.12491338521078,-4.98266486323977,0.000981713714902413,0.0196993661856668,-0.584247314567671,FALSE,"B"
"ENST00000608083",-0.315022202572322,5.97375254527319,-4.97380697429251,0.000992924469689598,0.0197738712351021,-0.596077354855355,FALSE,"B"
"ENST00000290349",-0.325871516305212,6.37285220236506,-4.9693861578269,0.000998571573543059,0.0198221826012671,-0.601985956491951,FALSE,"B"
"ENST00000544615",-0.384587109091419,5.2162405473045,-4.95957114770814,0.00101123439944519,0.0200090013377896,-0.615114678679215,FALSE,"B"
"ENST00000356362",-0.350448114823987,3.96911956612351,-4.94166833742046,0.00103478366702642,0.0202449258145739,-0.639099283693378,FALSE,"B"
"ENST00000570132",-0.779212914708697,3.16062698673358,-4.9413402667466,0.00103522073392328,0.0202449258145739,-0.639539255875929,FALSE,"B"
"ENST00000523855",0.771268050717093,2.66246994606026,4.93930992754718,0.00103793008846474,0.0202764310721138,-0.642262484650322,FALSE,"D"
"ENST00000261465",-0.773188010425244,4.07207056951279,-4.93252173539437,0.00104704459481423,0.0204212711870891,-0.651371793121842,FALSE,"B"
"ENST00000455127",0.391492615273917,4.8150554715072,4.93039300055335,0.00104992073673383,0.0204280212003071,-0.654229850208429,FALSE,"D"
"ENST00000260130",0.627292144581736,5.65204093467838,4.92935177462368,0.00105133066735637,0.0204280212003071,-0.655628058246204,FALSE,"D"
"ENST00000622633",0.579503878453182,4.05637939887742,4.92683934101877,0.00105474125019136,0.0204280212003071,-0.659002549168386,FALSE,"D"
"ENST00000295317",0.426155798217284,3.59584279337208,4.9257022747835,0.00105628874776567,0.0204280212003071,-0.660530075159232,FALSE,"D"
"ENST00000377698",-0.484515416539689,3.77858289604787,-4.92049224158729,0.00106341099980831,0.0204477352217562,-0.667531692614403,FALSE,"B"
"ENST00000388712",-0.347348775366636,4.8180581042424,-4.91895058318806,0.00106552848076104,0.0204477352217562,-0.669604270713107,FALSE,"B"
"ENST00000359866",0.400899301547757,3.37881167759259,4.90980595414384,0.00107818327983885,0.0205623362903977,-0.681905532035207,FALSE,"D"
"ENST00000569251",0.333928164776273,5.93432593197516,4.90413267728151,0.0010861162736349,0.0205923887977187,-0.68954351857144,FALSE,"D"
"ENST00000382409",-0.358925410264419,4.62579201210887,-4.89474764534188,0.0010993790258128,0.0207734249698363,-0.702189354758825,FALSE,"B"
"ENST00000584250",0.372997173021035,3.32058105892568,4.85394605329293,0.00115911925810498,0.0215710691772944,-0.757322042222722,FALSE,"D"
"ENST00000374516",0.511715887593476,3.74116670606519,4.8417767330176,0.00117761284816008,0.0218711376155766,-0.77381437962557,FALSE,"D"
"ENST00000534336",0.645390692728816,6.9511110679959,4.8317243292278,0.00119313105558464,0.0219605108844945,-0.787454652352363,FALSE,"D"
"ENST00000311181",-0.522601573685834,2.81746764706067,-4.83064701654357,0.00119480726163733,0.0219683513215072,-0.788917380711054,FALSE,"B"
"ENST00000262327",-0.37029828792052,3.35186671119052,-4.8283409723722,0.00119840386706963,0.021991783091424,-0.79204901612454,FALSE,"B"
"ENST00000418458",-0.450764177966081,6.31107984866437,-4.82030027767471,0.00121103669816288,0.0221547207064381,-0.802974653240082,FALSE,"B"
"ENST00000317551",0.309856419655763,4.19721166356806,4.82025163493634,0.00121111355980869,0.0221547207064381,-0.80304077832791,FALSE,"D"
"ENST00000379214",-0.64170778215533,2.94733622929003,-4.81889379198069,0.00121326126072325,0.0221547207064381,-0.804886778301598,FALSE,"B"
"ENST00000361007",0.322171051544191,4.13091165406067,4.8165923103186,0.00121691096242293,0.0221547207064381,-0.808016299172845,FALSE,"D"
"ENST00000515463",-0.513540565835372,3.51692056689104,-4.81189020847609,0.00122440467648793,0.0221547207064381,-0.8144126324219,FALSE,"B"
"ENST00000236937",0.556181292658691,2.92693836030621,4.81140450285855,0.00122518159204843,0.0221547207064381,-0.815073534476872,FALSE,"D"
"ENST00000589183",-0.472108231721464,4.08005341359974,-4.80075497992729,0.00124235131557762,0.0223272510868457,-0.829573337720418,FALSE,"B"
"ENST00000261353",0.507560217407886,3.33908683530623,4.800176125702,0.00124329202736999,0.0223272510868457,-0.830361963896298,FALSE,"D"
"ENST00000221200",0.380503667358181,4.45510176572301,4.79176700076975,0.0012570454516034,0.0224867403895838,-0.841824184641635,FALSE,"D"
"ENST00000320602",-0.424474567782285,3.91059124722788,-4.77762246759984,0.00128055312673896,0.0227529271152339,-0.861128212982722,FALSE,"B"
"ENST00000272902",0.375972222086764,3.95746938584739,4.7724100659429,0.00128933583327735,0.0228389189150247,-0.868249543695166,FALSE,"D"
"ENST00000370349",-0.417765721780433,3.65794783935011,-4.76840125560377,0.00129613498126446,0.0228975577886347,-0.873729278901866,FALSE,"B"
"ENST00000381112",0.490482687051565,3.91471217900509,4.76657786452617,0.00129924040487898,0.0229158007618123,-0.876222515261067,FALSE,"D"
"ENST00000381031",-0.391445225875682,3.92877283358073,-4.76633756742703,0.00129965025717012,0.0229158007618123,-0.876551125827123,FALSE,"B"
"ENST00000330714",-0.317266057080501,4.23060700325691,-4.76281582577333,0.00130567307781458,0.0229781036125215,-0.881368168207079,FALSE,"B"
"ENST00000249299",0.347647630906821,6.38398763736793,4.75843613189583,0.00131320542017373,0.0230859263633082,-0.887361324865434,FALSE,"D"
"ENST00000373389",0.683476762674583,3.3755034434849,4.75116957753267,0.00132580684283494,0.0232129999641487,-0.897311222785564,FALSE,"D"
"ENST00000464329",0.827145932102935,3.53379145338462,4.750383299888,0.00132717822259646,0.0232129999641487,-0.898388328349855,FALSE,"D"
"ENST00000350997",-0.467023677239989,5.23830001981686,-4.74470412221342,0.00133712931233183,0.0232874550690723,-0.906170880781318,FALSE,"B"
"ENST00000392882",0.538849848355055,3.94595718489258,4.73204015434069,0.00135961176755435,0.0235660482772092,-0.923542633119756,FALSE,"D"
"ENST00000502922",-0.64465799617914,4.04269443786549,-4.72968608933305,0.00136383595789853,0.0235746962722517,-0.926774472871349,FALSE,"B"
"ENST00000480824",-0.450871853209867,2.96460944990471,-4.7167647802465,0.00138727708092707,0.0238012833641393,-0.944528672199826,FALSE,"B"
"ENST00000476484",-0.366676385255414,3.31154796615338,-4.71172192255216,0.00139654372448569,0.0238939700627714,-0.951464493686219,FALSE,"B"
"ENST00000311916",-0.394909914704591,3.37605519603888,-4.70467036938217,0.00140961417650733,0.0239842279377897,-0.9611694335272,FALSE,"B"
"ENST00000596582",0.451454572963333,5.3037492734569,4.67702117928833,0.00146215711864739,0.024673567246206,-0.999294616311626,FALSE,"D"
"ENST00000474559",-0.768781183079281,3.63106965035945,-4.67067110017635,0.0014745217004402,0.0248368112334183,-1.00806687448009,FALSE,"B"
"ENST00000349606",0.400379566588719,3.34367092283127,4.66849893191961,0.00147877720770426,0.0248710547879512,-1.0110689843146,FALSE,"D"
"ENST00000298569",0.766978845826487,2.87518571353068,4.66825846337882,0.00147924912827964,0.0248710547879512,-1.01140137451771,FALSE,"D"
"ENST00000554659",0.280607319254531,3.75847691837184,4.66621541026949,0.00148326521616218,0.0249158864017925,-1.01422575617616,FALSE,"D"
"ENST00000221138",0.352512226275307,5.92353857118354,4.65003099393581,0.0015154998652917,0.0252733902557815,-1.03662171414556,FALSE,"D"
"ENST00000372645",-0.486740521251578,3.8274992539448,-4.63596579837649,0.00154413020432693,0.0256120284834496,-1.05611695947397,FALSE,"B"
"ENST00000445964",0.298208353184433,5.45679444530619,4.62689478561115,0.00156290497113284,0.0257901267904461,-1.06870565545503,FALSE,"D"
"ENST00000352480",-0.674216139366642,4.18866545452409,-4.62158634150631,0.00157400666702387,0.0259444081070783,-1.07607838901202,FALSE,"B"
"ENST00000334464",-0.304224162211579,3.3075945805906,-4.61398169348387,0.00159005947683947,0.0260793600255439,-1.08664758752554,FALSE,"B"
"ENST00000261416",0.610780005347346,6.28249053350392,4.6133649000932,0.00159136922661497,0.0260793600255439,-1.08750520678933,FALSE,"D"
"ENST00000553116",0.28940598027237,4.54562636060675,4.61099298201364,0.0015964168425304,0.0261040312931388,-1.09080376547827,FALSE,"D"
"ENST00000217182",-0.619999133478867,3.09755030433293,-4.60916345849836,0.00160032204048964,0.026125014909778,-1.0933486055646,FALSE,"B"
"ENST00000567159",0.471339701918136,5.00793149313862,4.6008347831897,0.00161823109603567,0.0263440601974555,-1.10493998547775,FALSE,"D"
"ENST00000495956",-0.390881582839219,3.29527638362944,-4.59740945333129,0.00162565938469374,0.0264183960394641,-1.10971017074169,FALSE,"B"
"ENST00000263960",0.366529130848218,3.8054431156741,4.59259532688421,0.00163616190628544,0.0265423417855321,-1.11641738178627,FALSE,"D"
"ENST00000298249",0.357368989401455,3.71749968619123,4.58588687465039,0.00165091971887217,0.0266180165328376,-1.12576959832311,FALSE,"D"
"ENST00000423585",-0.62241000781094,3.34567236266941,-4.5842848050013,0.00165446534866512,0.0266218317455655,-1.12800402728084,FALSE,"B"
"ENST00000317204",0.444261584265497,3.65755967130946,4.57873184971856,0.00166681881223264,0.0266970142093636,-1.1357517721915,FALSE,"D"
"ENST00000011653",-0.288653493772599,6.28073416896412,-4.57847688819408,0.00166738840709584,0.0266970142093636,-1.1361076168407,FALSE,"B"
"ENST00000245206",-0.281935928488118,5.63715258254657,-4.57368948131743,0.0016781228677465,0.0268027821679272,-1.14279110171732,FALSE,"B"
"ENST00000349062",-0.296072587670764,3.67043953046765,-4.56387731328095,0.00170035834924566,0.026943363801203,-1.15650009545449,FALSE,"B"
"ENST00000296048",0.265110627307591,5.39020087436353,4.56263025953733,0.00170320706115616,0.026943363801203,-1.15824343304161,FALSE,"D"
"ENST00000345728",0.489272707425553,6.58578234030146,4.54638510044068,0.00174079209368173,0.0273970697710643,-1.18097472565566,FALSE,"D"
"ENST00000366592",0.413936628440141,3.29206845470421,4.53578418918492,0.0017658015329237,0.0275790711500037,-1.19582935762767,FALSE,"D"
"ENST00000479689",0.418946850821309,3.4905234019359,4.52935195737668,0.00178116548318942,0.0277486042068859,-1.20485071662797,FALSE,"D"
"ENST00000282388",-0.274339792581543,7.28234524081425,-4.52628896188999,0.00178853245670693,0.0277658874523519,-1.20914879796985,FALSE,"B"
"ENST00000303143",-0.898755807170886,2.34778666217971,-4.51607453994004,0.00181333873708483,0.0280134279709816,-1.22349201319681,FALSE,"B"
"ENST00000253413",0.343532891855691,6.48328795895468,4.51087407525273,0.00182611099508159,0.0280698043965039,-1.23080050637558,FALSE,"D"
"ENST00000403359",-0.523022126622209,2.84727829687322,-4.49991174661116,0.0018533539124692,0.0283220457992068,-1.24621956889759,FALSE,"B"
"ENST00000298049",-0.616077978179953,3.73310153581995,-4.4989780797543,0.00185569441846984,0.0283220457992068,-1.24753363936885,FALSE,"B"
"ENST00000372117",-0.59066829615986,2.63475902578193,-4.4675660135898,0.00193632903807828,0.0292042530873237,-1.2918189397897,FALSE,"B"
"ENST00000435409",-0.355728789355025,3.16234820461627,-4.45767655690937,0.00196249234249565,0.0294310082329913,-1.30579138740121,FALSE,"B"
"ENST00000373873",-0.61262691694603,2.48529230123551,-4.45550279824389,0.00196829421083462,0.0294403572064028,-1.30886454058482,FALSE,"B"
"ENST00000372718",0.321822384447423,5.16546534187242,4.45526021593722,0.00196894282279405,0.0294403572064028,-1.30920753464939,FALSE,"D"
"ENST00000465368",-0.394724759096053,5.06931720941998,-4.45463869934816,0.00197060567542351,0.0294403572064028,-1.31008635424078,FALSE,"B"
"ENST00000263354",0.338085132257084,6.25811651325691,4.44430341069832,0.00199848090530127,0.0297073534126819,-1.32470869706799,FALSE,"D"
"ENST00000415762",-0.527885505586055,5.44462075765208,-4.44334443782539,0.00200108884495376,0.0297073534126819,-1.32606624560613,FALSE,"B"
"ENST00000220764",0.332355358337706,5.79080841875636,4.43244537440978,0.00203098853953918,0.0299505814829064,-1.34150474988208,FALSE,"D"
"ENST00000582787",0.589723259198172,2.94981478821472,4.42987070158781,0.00203812190019952,0.0299505814829064,-1.34515431473524,FALSE,"D"
"ENST00000289429",0.617471532623797,2.64169360329502,4.42840839937572,0.00204218537645836,0.0299688268957056,-1.34722754174036,FALSE,"D"
"ENST00000252818",0.673084191629501,5.5310522363955,4.41420892515715,0.00208210099069366,0.0303601785711352,-1.36737560652298,FALSE,"D"
"ENST00000307363",0.566943749730674,4.97038924905313,4.41042022728609,0.00209289298694673,0.0304467276848098,-1.37275649383227,FALSE,"D"
"ENST00000366903",0.320331623444822,3.347192083336,4.4028977909218,0.002114499743827,0.0306438642086395,-1.38344643409009,FALSE,"D"
"ENST00000314289",0.326878089069343,5.88233586703238,4.39090994980015,0.00214943145012908,0.0308882573535981,-1.40049912910869,FALSE,"D"
"ENST00000289382",0.293103849209362,4.76551304372504,4.38474747561547,0.0021676302768182,0.0310206376281712,-1.40927340385417,FALSE,"D"
"ENST00000264705",-0.422045261421757,4.7153652826142,-4.3751313495657,0.00219636114745655,0.0313346392142158,-1.42297612311546,FALSE,"B"
"ENST00000368034",0.526544755422976,2.57744147912881,4.3630535057292,0.00223303027435464,0.031686373477987,-1.44020578670149,FALSE,"D"
"ENST00000267082",1.31343220740267,3.49185668890123,4.35944208706603,0.00224412256964854,0.0317948939050512,-1.44536177773965,TRUE,"D"
"ENST00000578882",-0.658358992017549,3.2327093244312,-4.34652403917971,0.00228428857298237,0.0321210281646234,-1.46382025522426,FALSE,"B"
"ENST00000491523",-0.411697751162404,6.42404426475026,-4.34057949596256,0.00230303165235975,0.0321517659089572,-1.47232248335532,FALSE,"B"
"ENST00000379852",0.327780303837679,6.62202854987559,4.33915506753515,0.00230754743434628,0.032173418167467,-1.47436054281183,FALSE,"D"
"ENST00000602819",-0.33289536964676,5.82036771088731,-4.32395559183035,0.0023563320574167,0.0325553771393509,-1.49612608590323,FALSE,"B"
"ENST00000326132",0.278300244583572,3.64750361279219,4.29558180168968,0.00245040054311394,0.0332559262819752,-1.53684632094502,FALSE,"D"
"ENST00000457408",0.419203128933586,4.59154148792707,4.28640214528709,0.00248169388542805,0.0334657054922478,-1.55004515831238,FALSE,"D"
"ENST00000491805",0.638535404615294,5.12671357258178,4.28482871637014,0.00248710075645063,0.0334896915133735,-1.55230870417915,FALSE,"D"
"ENST00000281282",-0.313547525979471,3.45544272522859,-4.26568092309538,0.00255392555617815,0.0340664882172001,-1.57988326208056,FALSE,"B"
"ENST00000262376",-0.28543541893866,3.89201390854036,-4.26373569142557,0.00256082169447623,0.0341091842003793,-1.58268750560595,FALSE,"B"
"ENST00000246532",0.464984113274277,2.80295537090452,4.25012286620186,0.00260964569172707,0.0345848306640154,-1.60232684593582,FALSE,"D"
"ENST00000447182",0.487571361252138,5.26821462945055,4.24773917206899,0.00261829768770029,0.0346070367477255,-1.60576853899126,FALSE,"D"
"ENST00000395074",0.803281171738121,7.57060749609291,4.24286129940313,0.00263609905946714,0.0347359205830284,-1.61281396821937,FALSE,"D"
"ENST00000532583",0.394858943623991,3.36249042778294,4.22654380393595,0.00269660100110347,0.0351945934394818,-1.63640695985981,FALSE,"D"
"ENST00000438323",0.373386030320773,4.21012334244343,4.21939336458204,0.00272358256333969,0.0353727146812301,-1.6467574698047,FALSE,"D"
"ENST00000342136",0.498480383769987,3.27204037837266,4.21539930672221,0.00273878006592876,0.0354903194107523,-1.65254215753319,FALSE,"D"
"ENST00000593495",0.29960962047196,3.9090541587653,4.21521359191492,0.00273948893127794,0.0354903194107523,-1.65281118753391,FALSE,"D"
"ENST00000397760",0.288602396483514,4.42097077483332,4.19598942712355,0.00281394489275238,0.0359503367924579,-1.68068601740777,FALSE,"D"
"ENST00000253814",0.297426908718541,4.40816772251399,4.19482729344317,0.00281851508729286,0.0359838222866621,-1.68237276842839,FALSE,"D"
"ENST00000259339",0.453658012448281,4.28707000814055,4.18346380881736,0.00286362580703694,0.0363108232156641,-1.69887603344583,FALSE,"D"
"ENST00000407550",-0.621669837252303,2.93200089002154,-4.17878065322357,0.00288244225249147,0.0363169578817347,-1.70568268886416,FALSE,"B"
"ENST00000398238",0.298425231674312,6.23654765414561,4.17548619409028,0.00289575865070287,0.0363169578817347,-1.71047280908404,FALSE,"D"
"ENST00000272217",0.405320548495728,5.37652792828228,4.17545103409765,0.0028959011255188,0.0363169578817347,-1.71052393966747,FALSE,"D"
"ENST00000394514",0.384674907382724,3.4340065737585,4.159690996186,0.0029605285308635,0.0368538888794815,-1.73346001744448,FALSE,"D"
"ENST00000416970",-0.394681411608465,5.79862696481852,-4.15309398820311,0.00298803952660737,0.0370210851760224,-1.74307115124807,FALSE,"B"
"ENST00000438047",-0.356475276927432,3.09388577502638,-4.15283018461707,0.00298914534131627,0.0370210851760224,-1.74345561098494,FALSE,"B"
"ENST00000463372",-0.484016542831188,2.76804308901557,-4.15262574879134,0.00299000259993767,0.0370210851760224,-1.74375355652995,FALSE,"B"
"ENST00000465335",-0.64873932714603,3.01848073573427,-4.14597221621496,0.00301804744756681,0.0371688952164982,-1.75345361739497,FALSE,"B"
"ENST00000478410",-0.31844428375906,3.44704034813353,-4.13643444985335,0.00305874329641677,0.0374701128036829,-1.76736928751388,FALSE,"B"
"ENST00000215739",-0.360463136504677,3.8896231973134,-4.1228545551835,0.00311770612527542,0.0378657715649405,-1.78720422760037,FALSE,"B"
"ENST00000396651",-0.209670567598564,10.5261671845644,-4.11601895352974,0.00314784644479169,0.0381064873556062,-1.79719803560624,FALSE,"B"
"ENST00000348227",-0.289096228002956,4.37669296151192,-4.11273581137857,0.00316243390750128,0.0382210204817209,-1.80200035910465,FALSE,"B"
"ENST00000422183",-0.264067540709816,4.25692570819586,-4.09769616799665,0.00323019077939925,0.0387980169020752,-1.82401815530475,FALSE,"B"
"ENST00000370818",-0.489118206111446,3.4746839325308,-4.08362651918205,0.00329498934740605,0.039254286941537,-1.84464402383839,FALSE,"B"
