"Transcript","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"ENST00000323760",0.296770989345868,2.50198998808418,2.28519513161519,0.0508415587091607,0.195132227719296,-4.67356766839492,FALSE
"ENST00000546891",-0.570102137540646,4.23454208259188,-2.28469668738494,0.0508815511893961,0.195245129184669,-4.67433632335228,FALSE
"ENST00000593029",-0.598296674814709,2.32952310574998,-2.28449411319534,0.0508978135795576,0.195266944408191,-4.67464870460046,FALSE
"ENST00000491588",0.441445163134755,4.14668315119485,2.28407576085068,0.0509314146978428,0.195355255918736,-4.67529380992896,FALSE
"ENST00000543772",0.141039639260608,6.53761648781573,2.28309832024578,0.0510100064169023,0.195603027627337,-4.67680094034223,FALSE
"ENST00000579127",-2.7363616134691,1.69066148391198,-2.28300889593416,0.0510172026447986,0.195603027627337,-4.67693881824287,FALSE
"ENST00000263239",-0.239069511628288,5.12619860335443,-2.28276194001303,0.0510370811249172,0.195608266482494,-4.67731957861715,FALSE
"ENST00000394227",-0.64062556667175,3.9631755257995,-2.28272865998173,0.0510397605571839,0.195608266482494,-4.67737088960768,FALSE
"ENST00000393193",-0.414581284743392,3.62935286815469,-2.2820734771752,0.0510925389004944,0.195769896355755,-4.67838101508433,FALSE
"ENST00000285697",0.223327288843126,3.2628737973993,2.28186102786303,0.0511096644177191,0.195794877529677,-4.67870854479945,FALSE
"ENST00000563998",0.301099981831601,4.33612112249887,2.28142323694759,0.0511449726754121,0.195889489742901,-4.67938345971852,FALSE
"ENST00000537178",0.554314213321208,2.42738618741492,2.28112874262265,0.0511687375504158,0.195939859763166,-4.67983744780295,FALSE
"ENST00000347941",0.481085608449248,3.065598457337,2.28011206137047,0.0512508652004308,0.196213650449016,-4.68140465304503,FALSE
"ENST00000375991",-0.198400907020322,4.33162702083027,-2.27955676168203,0.0512957776333291,0.196344878890502,-4.68226058002073,FALSE
"ENST00000375225",-0.386755276640192,3.18550521125851,-2.27936803040972,0.0513110510438217,0.196362627139302,-4.68255147624895,FALSE
"ENST00000361757",0.20221740952308,4.53242033864473,2.27891439113828,0.0513477810706756,0.196462463491345,-4.68325066084315,FALSE
"ENST00000369888",0.284622407921442,2.989479389098,2.27846371713247,0.0513842968530986,0.196561438915262,-4.68394524580304,FALSE
"ENST00000492487",0.492962038762347,4.48177242332505,2.27810657343826,0.0514132526659472,0.19663146000954,-4.68449565977801,FALSE
"ENST00000393196",-0.149676954389918,8.49340709519922,-2.277907268298,0.0514294185875821,0.196637970481657,-4.68480281199824,FALSE
"ENST00000339600",0.232548692482133,6.28300943864358,2.27779872310404,0.0514382249638526,0.196637970481657,-4.68497009025723,FALSE
"ENST00000436656",-0.539327813858068,3.60278956764255,-2.27769169697913,0.0514469095621258,0.196637970481657,-4.68513502582432,FALSE
"ENST00000602890",-0.698473618421526,3.62814425789785,-2.27679994001183,0.0515193274829746,0.196873983319993,-4.68650922820967,FALSE
"ENST00000526054",-0.276527549156349,6.0967221417239,-2.27666878511534,0.0515299868589028,0.196873983319993,-4.68671132892722,FALSE
"ENST00000373241",0.14529633704316,4.41500940272263,2.27644567592782,0.0515481246819959,0.196902530468513,-4.68705511919336,FALSE
"ENST00000544050",-0.403193409010107,2.91674905107796,-2.2759496537202,0.0515884718731455,0.197015883171316,-4.68781941691723,FALSE
"ENST00000494149",-0.510586666445506,2.66090836346501,-2.27559822135619,0.0516170768773509,0.197084354960243,-4.68836090124223,FALSE
"ENST00000523111",-0.244563179441492,3.87391677097177,-2.27354844113186,0.0517842336309904,0.197681707415574,-4.69151882959141,FALSE
"ENST00000467415",1.01935238091096,2.29635321838258,2.27323826297734,0.0518095749809497,0.197737557106329,-4.69199664236506,FALSE
"ENST00000265563",0.174733212805173,3.47501369751086,2.27241669883095,0.0518767557007895,0.197953035756981,-4.69326214992534,FALSE
"ENST00000360694",0.417770283856525,3.29016103577541,2.27153142172321,0.0519492430847161,0.198092944564819,-4.69462568818823,FALSE
"ENST00000467951",0.231660779810997,4.56962627070706,2.271497411327,0.0519520298938146,0.198092944564819,-4.69467807003641,FALSE
"ENST00000395332",-0.368813154548711,3.02216162762617,-2.2712451744542,0.0519727027920452,0.198092944564819,-4.69506655282935,FALSE
"ENST00000520334",3.01824188974816,1.31734757147266,2.27119970315438,0.0519764304093096,0.198092944564819,-4.69513658449119,FALSE
"ENST00000584063",-0.347715069882725,3.79278645198815,-2.27119467837005,0.0519768423441544,0.198092944564819,-4.69514432328805,FALSE
"ENST00000258484",0.205398572183083,3.81768455654189,2.2711829589239,0.0519778031239903,0.198092944564819,-4.69516237268771,FALSE
"ENST00000503014",0.257815891371635,5.07380438440461,2.27094332857076,0.0519974522855821,0.198126928099924,-4.69553142871818,FALSE
"ENST00000512737",-0.139517933343223,9.52503426328091,-2.27063672142222,0.0520226041432805,0.198181860315539,-4.69600362379942,FALSE
"ENST00000281828",-0.185392640150027,4.99746174339159,-2.27003527596358,0.0520719774900121,0.19831759836817,-4.69692984909445,FALSE
"ENST00000585485",-0.353438865428616,2.74517490799685,-2.26994100732264,0.0520797203233241,0.19831759836817,-4.69707501787256,FALSE
"ENST00000361297",0.244346065113341,2.86652625661663,2.26946530799135,0.0521188097093123,0.198425519910005,-4.69780755003617,FALSE
"ENST00000577764",0.254887798356886,3.14407223951238,2.26929391807345,0.0521329003713558,0.198438242011464,-4.69807146620781,FALSE
"ENST00000578033",0.606492119290153,2.30705736516143,2.26885671404504,0.0521688618080493,0.198530107639214,-4.69874467882884,FALSE
"ENST00000326674",-0.170511777605791,5.04975912683503,-2.26873906528965,0.0521785429968835,0.198530107639214,-4.69892583114999,FALSE
"ENST00000621524",0.521248368204612,3.99535343997176,2.26816010587207,0.0522262109078108,0.198670529480547,-4.6998172672179,FALSE
"ENST00000492758",0.424516600276834,4.48328376730248,2.26778848305999,0.0522568307706474,0.198746055388736,-4.70038943665882,FALSE
"ENST00000445177",0.233786108918665,2.80853907953576,2.2675943603885,0.0522728325873762,0.198765965477972,-4.70068830971631,FALSE
"ENST00000218364",0.209455555800363,4.32928832468235,2.26722904581273,0.0523029591824597,0.198805801109269,-4.70125073630531,FALSE
"ENST00000395240",0.372913110471595,7.16336265253032,2.26720616405923,0.0523048467573653,0.198805801109269,-4.70128596366136,FALSE
"ENST00000430409",-0.504338682044554,5.38109746698661,-2.26607868006413,0.0523979395434725,0.199118641809808,-4.70302167343003,FALSE
"ENST00000306306",0.159498879064851,5.78314032434552,2.26572424299223,0.0524272382201417,0.199188978139954,-4.70356727407618,FALSE
"ENST00000326873",-0.180018050614187,4.64088794507472,-2.26477801221893,0.0525055356756678,0.19941271585974,-4.70502375752961,FALSE
"ENST00000310137",-0.168399631720548,5.8761759231613,-2.26472660069212,0.0525097931281292,0.19941271585974,-4.70510288878674,FALSE
"ENST00000456586",-0.270538747380612,10.3762093627587,-2.26462108259899,0.0525185322848198,0.19941271585974,-4.70526529820241,FALSE
"ENST00000409426",0.334352434297483,3.40636341551688,2.26432176486368,0.0525433300479252,0.199427241888245,-4.70572598760178,FALSE
"ENST00000613246",0.227802600260817,3.23229499954957,2.26431412438824,0.0525439631950828,0.199427241888245,-4.70573774712474,FALSE
"ENST00000529974",0.213942752607218,4.78172695891847,2.26381927962922,0.0525849858603856,0.199521709482548,-4.7064993485247,FALSE
"ENST00000263238",0.179692886894729,5.14454234323034,2.26375317351599,0.0525904684655262,0.199521709482548,-4.70660108778734,FALSE
"ENST00000264995",-0.21971522933682,6.62091354502036,-2.26356245879923,0.0526062888396555,0.199540722882449,-4.70689459972263,FALSE
"ENST00000349310",-0.371310013132607,3.6148496965382,-2.2630462508047,0.0526491335573258,0.199654278282975,-4.70768902197594,FALSE
"ENST00000578195",-0.311213902388037,2.94336968353483,-2.26294120994038,0.0526578560727916,0.199654278282975,-4.70785067054815,FALSE
"ENST00000243563",-0.186361546025579,6.3623767596138,-2.26235477087899,0.0527065798684998,0.199797981715067,-4.70875311794011,FALSE
"ENST00000560093",-1.02134157225245,1.87014404973839,-2.26180434707452,0.0527523520236792,0.199930439480423,-4.70960009610361,FALSE
"ENST00000258874",-0.557363096355444,4.42126370903532,-2.26125013316352,0.0527984791657336,0.20006418798822,-4.71045286053716,FALSE
"ENST00000250489",0.62936419914787,2.23218673038911,2.26069269121213,0.0528449153051067,0.200199052215796,-4.71131054546164,FALSE
"ENST00000381787",0.295749770542926,4.46520543973286,2.26027843206926,0.0528794502177767,0.200288783436679,-4.71194789787956,FALSE
"ENST00000464658",-0.238682537486372,3.4044208370463,-2.26001083568254,0.0529017704095718,0.200332222262791,-4.7123595907221,FALSE
"ENST00000524782",0.150110987816813,5.5498561578427,2.25973086105403,0.0529251330644752,0.200379590136029,-4.71279031576665,FALSE
"ENST00000554364",0.273778763273694,5.34643426105199,2.25942850272615,0.0529503750250355,0.200434052355378,-4.71325546361033,FALSE
"ENST00000299314",0.305070426519789,2.29486538246184,2.25911943618598,0.0529761893419724,0.200490658352225,-4.71373091713347,FALSE
"ENST00000495650",0.281811189696672,3.3557210240318,2.25897399557133,0.0529883413650803,0.200495546206343,-4.71395465119828,FALSE
"ENST00000403313",0.313560156245868,3.63362447942409,2.25836188428537,0.0530395154824709,0.200648052320061,-4.71489623867005,FALSE
"ENST00000344150",0.175521127165229,4.9643666479506,2.2578593096663,0.0530815686554711,0.200765998555348,-4.71566928777653,FALSE
"ENST00000444840",-0.212423356644129,4.08921568551422,-2.25679377506237,0.0531708370830713,0.201049406151936,-4.71730814309363,FALSE
"ENST00000611123",0.214551617083104,3.63422347273603,2.25660703255333,0.0531864973207141,0.201049406151936,-4.71759534642702,FALSE
"ENST00000592012",0.752817508769442,2.48366222011771,2.25657514644496,0.0531891717483372,0.201049406151936,-4.71764438559872,FALSE
"ENST00000448393",0.550635837850233,3.22040056592162,2.2564297040932,0.0532013723256788,0.201054357114505,-4.71786806639546,FALSE
"ENST00000395785",-0.311034803263469,3.968161742004,-2.25596200755688,0.0532406243147635,0.201161515651832,-4.718587331243,FALSE
"ENST00000343810",-0.174122863498103,5.17294461332424,-2.25577973506582,0.0532559295193264,0.201178169604314,-4.71886763691311,FALSE
"ENST00000444095",0.418936685674632,2.79455068730941,2.2554770419061,0.0532813559347382,0.201233042535025,-4.71933311898703,FALSE
"ENST00000463786",-0.234312819219139,3.00811673975832,-2.25483972261931,0.0533349304786919,0.201355203100642,-4.72031314417723,FALSE
"ENST00000574322",-0.247371850397563,5.97903059652864,-2.25483277220862,0.0533355150404714,0.201355203100642,-4.72032383169392,FALSE
"ENST00000438011",0.174057857582983,6.1108394465636,2.25441463256744,0.053370694202498,0.201416307957609,-4.72096678367947,FALSE
"ENST00000308436",-0.206245110721252,3.40386651771245,-2.25423786985429,0.0533855726147652,0.201416307957609,-4.72123857467423,FALSE
"ENST00000369605",-0.284978501780485,3.94101833659639,-2.25421511904738,0.0533874878865252,0.201416307957609,-4.7212735560524,FALSE
"ENST00000390006",0.248516175908873,3.84446423035266,2.25398832379857,0.0534065843170273,0.201416307957609,-4.72162226949657,FALSE
"ENST00000238609",-0.17542347280522,6.50407455878305,-2.25398177329263,0.0534071359779644,0.201416307957609,-4.72163234123781,FALSE
"ENST00000240304",-0.165489956192323,5.77649085580343,-2.25376751892228,0.0534251828513352,0.201416307957609,-4.72196176479222,FALSE
"ENST00000373830",0.445780211908788,2.5348873810432,2.25362541917253,0.0534371553957864,0.201416307957609,-4.72218024424287,FALSE
"ENST00000409817",-0.545307008293569,2.34758575703054,-2.25360372326768,0.0534389836074085,0.201416307957609,-4.72221360159117,FALSE
"ENST00000453320",2.18203458868752,2.55881117695027,2.25271021722236,0.053514328986409,0.201659119701591,-4.72358730035639,FALSE
"ENST00000369980",0.226108727665981,6.24432381137874,2.25243781063227,0.0535373207407601,0.20170458738677,-4.72400608085705,FALSE
"ENST00000330914",0.406406089102545,3.00085419128427,2.25221316540964,0.0535562886843047,0.201732346807536,-4.7243514275381,FALSE
"ENST00000597202",0.813256751416674,2.15315561802514,2.25208787936511,0.0535668701158014,0.201732346807536,-4.72454402618468,FALSE
"ENST00000204517",-0.190529084309783,3.41301218599214,-2.25196238483713,0.0535774712311006,0.201732346807536,-4.7247369429172,FALSE
"ENST00000527178",0.496013212726516,2.12108377405616,2.25176253071382,0.0535943581419084,0.20175478092532,-4.725044164117,FALSE
"ENST00000552315",0.372246354090575,3.26395611199219,2.25158231846406,0.0536095899087969,0.201770976413109,-4.72532118604595,FALSE
"ENST00000378251",0.186381893663059,3.73936019046907,2.24995053721007,0.0537477054125603,0.202228097343269,-4.72782933020009,FALSE
"ENST00000504247",0.43864319983614,4.65848999555418,2.24981564687189,0.0537591384127488,0.202228097343269,-4.72803664630191,FALSE
"ENST00000338546",0.300809977488224,2.63099128821236,2.2497593845375,0.0537639077926852,0.202228097343269,-4.72812311636611,FALSE
"ENST00000581373",-0.256036368548819,2.84964120219733,-2.24908461001177,0.0538211413456127,0.202386492832462,-4.72916014513539,FALSE
"ENST00000580943",-2.34891567918471,2.30410993033143,-2.24895854975874,0.0538318403083068,0.202386492832462,-4.72935387334381,FALSE
"ENST00000281623",-0.254420373818617,4.13896003526182,-2.2487656864871,0.0538482130399408,0.202386492832462,-4.72965025905832,FALSE
"ENST00000379772",-0.245775379577135,5.23780527537403,-2.2487461697554,0.053849870147503,0.202386492832462,-4.72968025138791,FALSE
"ENST00000516465",1.22228315670399,2.42256678898614,2.24824551652565,0.0538923963859539,0.202505094581945,-4.73044960993937,FALSE
"ENST00000480937",0.411045419172951,3.50882710605361,2.24768902769126,0.0539397044031795,0.20259804097498,-4.73130472615521,FALSE
"ENST00000317643",-0.286670142387383,4.36265310034743,-2.24758080578727,0.0539489092964507,0.20259804097498,-4.73147101738101,FALSE
"ENST00000399922",0.213576287574018,4.65506202747273,2.2475673344363,0.0539500552208983,0.20259804097498,-4.73149171701445,FALSE
"ENST00000357365",-0.514065951816539,2.06544916126356,-2.2474087605562,0.0539635459307643,0.202607488596266,-4.73173537429642,FALSE
"ENST00000556816",0.374162532867154,2.29209621130292,2.2471391474489,0.0539864909952811,0.202641740020579,-4.73214964037995,FALSE
"ENST00000221665",0.199615742972881,3.31182061316834,2.24704363077769,0.0539946221310454,0.202641740020579,-4.73229640100948,FALSE
"ENST00000436730",0.240498206545804,4.06084698847475,2.24647716518219,0.0540428690902259,0.202761673152663,-4.73316674198327,FALSE
"ENST00000591776",0.223094033511804,7.83745672618978,2.24641055470969,0.0540485452350499,0.202761673152663,-4.73326908177655,FALSE
"ENST00000303221",-0.198854227396982,4.5175399389736,-2.24620004372755,0.0540664875976978,0.202787774795022,-4.73359250462884,FALSE
"ENST00000585132",-0.397413278910341,5.67728617572377,-2.24578627358421,0.054101771417441,0.202878895416896,-4.7342281888052,FALSE
"ENST00000380599",0.18721382660725,3.45429073379687,2.24510052515831,0.0541602980966059,0.203032269553539,-4.73528166063476,FALSE
"ENST00000579016",-0.282044147923045,2.94102646385806,-2.24504935840369,0.054164667545159,0.203032269553539,-4.73536026194452,FALSE
"ENST00000308987",0.143333812266177,7.7196266892838,2.24463874467113,0.054199745051462,0.203122511854454,-4.73599102351081,FALSE
"ENST00000263201",-0.231991081137009,5.59161302783997,-2.2442492566966,0.0542330386242534,0.203206033294569,-4.73658930862065,FALSE
"ENST00000507438",-1.03128689792302,2.74935265153256,-2.24410225588115,0.054245609567521,0.203211890873783,-4.73681510764787,FALSE
"ENST00000435366",0.328706730422129,3.97449455111022,2.24363939966412,0.0542852100852378,0.203313071745152,-4.73752605097024,FALSE
"ENST00000548925",0.235406609286642,7.35729457156711,2.24352917089916,0.0542946451277612,0.203313071745152,-4.73769535651367,FALSE
"ENST00000398085",0.892349909995167,1.8484246114384,2.24282148531401,0.0543552582138747,0.203498767366932,-4.73878227888228,FALSE
"ENST00000606389",0.248653185958191,2.58019963701619,2.24237408096516,0.0543936128225383,0.203601071840405,-4.73946939929149,FALSE
"ENST00000407025",0.179357278710163,4.71328317650256,2.24154795549819,0.0544645044263515,0.20376096686473,-4.7407380745393,FALSE
"ENST00000409660",0.571237903037,2.22722405455988,2.24147443299511,0.0544708179787887,0.20376096686473,-4.74085097736332,FALSE
"ENST00000258963",0.202501818205456,3.1194959443474,2.24142888946529,0.0544747292733654,0.20376096686473,-4.74092091461595,FALSE
"ENST00000432287",0.246825163784585,6.39489083430572,2.24108469186014,0.0545042980735075,0.20376096686473,-4.74144945853303,FALSE
"ENST00000398873",-0.774286721779134,2.38056986976425,-2.24103754067947,0.0545083499013168,0.20376096686473,-4.74152186162651,FALSE
"ENST00000490523",0.657519669660321,2.68149212812544,2.24102963777493,0.0545090290483264,0.20376096686473,-4.74153399691387,FALSE
"ENST00000273783",-0.151228332915373,4.97700770349358,-2.24097654758307,0.0545135916442718,0.20376096686473,-4.74161551918476,FALSE
"ENST00000581920",-0.496323848637373,5.28088921500009,-2.24083653040242,0.0545256265987474,0.203764694866291,-4.74183051945963,FALSE
"ENST00000540636",-0.446730815948535,2.69261943894887,-2.24039922131087,0.0545632317359824,0.20386395893098,-4.74250199990252,FALSE
"ENST00000564518",-0.792912293591022,1.94263788588415,-2.24026633698975,0.0545746638231169,0.203865412553331,-4.74270603549369,FALSE
"ENST00000384988",-3.52277692273995,1.21051012231736,-2.24010669077896,0.0545884013790736,0.203875475998195,-4.74295115862625,FALSE
"ENST00000394077",-0.134485819699897,9.75727595180708,-2.2399157800521,0.0546048337381598,0.203895597823659,-4.74324428049134,FALSE
"ENST00000392367",-0.284915478957318,7.43705955612256,-2.23913245249764,0.0546723087475329,0.204106267297918,-4.74444693143091,FALSE
"ENST00000297440",-0.191916516997492,4.65741182007759,-2.23888376377415,0.054693747776429,0.204145021775304,-4.74482872559259,FALSE
"ENST00000560837",0.293807098275735,3.47483226132368,2.2376333029184,0.0548016739617214,0.204506509603262,-4.74674832151876,FALSE
"ENST00000375344",0.220969782479762,4.9965050645925,2.2369264707326,0.0548627731897836,0.204693139825504,-4.74783327785351,FALSE
"ENST00000433932",-0.744281067620581,2.95044874028181,-2.23611803802775,0.0549327374579319,0.204912763429154,-4.74907408948412,FALSE
"ENST00000372134",0.171154094528478,7.18298978869887,2.23592884710777,0.054949123362369,0.20493247805913,-4.74936445155219,FALSE
"ENST00000530754",0.85119554560977,2.01528669459539,2.23549308439449,0.0549868833429365,0.204991610886295,-4.750033219757,FALSE
"ENST00000450142",0.440707260933324,3.25247833068242,2.2354895826018,0.0549871868863515,0.204991610886295,-4.75003859386152,FALSE
"ENST00000435706",-0.201871902207963,5.39403961518714,-2.23476140686862,0.055050342837778,0.205185620659846,-4.7511560626895,FALSE
"ENST00000321919",-0.390334526957759,4.46779747222792,-2.23416027611836,0.0551025339996461,0.205338691999892,-4.75207850289079,FALSE
"ENST00000443438",0.306564342432986,5.3446944709714,2.23395905938771,0.0551200148945137,0.205362380417279,-4.75238725879726,FALSE
"ENST00000523906",0.300163528485634,3.88834342093803,2.23347720680944,0.0551618985859957,0.205476959200175,-4.75312660859102,FALSE
"ENST00000270502",0.216554404393266,4.64018046703978,2.23301720057956,0.0552019127027193,0.205584529030644,-4.75383240298674,FALSE
"ENST00000571957",0.236639369776829,6.72968790828337,2.23265740815064,0.0552332296176704,0.205659671636106,-4.75438441429495,FALSE
"ENST00000508963",-0.244106570044208,9.4105715679694,-2.23218875211172,0.0552740485389165,0.205770157305291,-4.75510341848254,FALSE
"ENST00000371601",-0.409764528969433,3.66507858102291,-2.23177818590752,0.0553098324674905,0.205861858302891,-4.75573327333491,FALSE
"ENST00000389701",-0.407589910279109,2.70221039493416,-2.23123241491757,0.0553574359657587,0.205966313667436,-4.75657050575712,FALSE
"ENST00000329687",-0.418236790971871,4.44096220269302,-2.23120061789813,0.0553602106287751,0.205966313667436,-4.75661928206162,FALSE
"ENST00000392753",0.340880932239758,2.87965062821796,2.23040429465424,0.0554297440246342,0.20618345848051,-4.75784078089498,FALSE
"ENST00000376980",0.233647250371551,2.664589522606,2.22915640893484,0.0555388806418194,0.206464207289035,-4.75975473692096,FALSE
"ENST00000408813",-2.22217139082252,1.89392389705574,-2.22911058782444,0.0555428920685194,0.206464207289035,-4.75982501069206,FALSE
"ENST00000564866",0.538317021961284,3.32091049230772,2.22906541426626,0.0555468470853158,0.206464207289035,-4.75989429101027,FALSE
"ENST00000261483",-0.257194427490555,3.16976217135688,-2.22896825270757,0.0555553546773026,0.206464207289035,-4.76004330148516,FALSE
"ENST00000373001",0.191158407439091,3.63521323569317,2.22881547217997,0.0555687349428683,0.206464207289035,-4.76027760814102,FALSE
"ENST00000481230",0.63831096352709,3.32335998662586,2.22865020606826,0.0555832122610698,0.206464207289035,-4.76053105864972,FALSE
"ENST00000579226",0.296258529371708,3.34277976962029,2.22864684964081,0.0555835063228699,0.206464207289035,-4.76053620598871,FALSE
"ENST00000222329",0.188387336583044,4.49754665482955,2.22813598847307,0.0556282815897976,0.206554013157199,-4.76131962958427,FALSE
"ENST00000294129",0.695796266230923,2.7284973891321,2.22803771957331,0.0556368986158685,0.206554013157199,-4.76147032357127,FALSE
"ENST00000558959",0.353090000914645,2.19634949862651,2.22798810738195,0.0556412495222768,0.206554013157199,-4.76154640258211,FALSE
"ENST00000617373",0.754816488138338,4.4197326077606,2.22714052548316,0.0557156330009117,0.20677276582592,-4.76284608601441,FALSE
"ENST00000532857",0.439412038060757,2.86647883550955,2.22698645700808,0.0557291645441705,0.20677276582592,-4.76308232237659,FALSE
"ENST00000340253",0.301225970437683,2.37818467240767,2.22690767896374,0.0557360847257133,0.20677276582592,-4.76320311288762,FALSE
"ENST00000393688",0.657215290029348,2.23947112971368,2.22671560651104,0.055752960704644,0.20677276582592,-4.76349761369748,FALSE
"ENST00000584661",0.996490010168285,2.02138371311679,2.22663556631902,0.0557599947317391,0.20677276582592,-4.76362033594217,FALSE
"ENST00000614243",0.258868984393893,2.95900164078747,2.22655154078753,0.0557673799386411,0.20677276582592,-4.76374916762261,FALSE
"ENST00000373358",0.191235365690308,4.13341844283646,2.2260612697516,0.0558104903191684,0.206859711301352,-4.76450085014902,FALSE
"ENST00000465953",-0.32268239254751,2.50282569046148,-2.22599470003221,0.0558163464482144,0.206859711301352,-4.76460291169746,FALSE
"ENST00000481173",0.378079015562872,2.38095350187572,2.2259026493006,0.0558244451385805,0.206859711301352,-4.76474403834529,FALSE
"ENST00000599857",-1.10438612659889,2.53502169089453,-2.22503700397871,0.0559006620607175,0.207100566386294,-4.76607112640214,FALSE
"ENST00000548839",0.752087073791491,2.335481430011,2.22488851285169,0.0559137464904747,0.207107478724048,-4.76629876028837,FALSE
"ENST00000615073",0.281759167951623,3.64674045081552,2.22454179570693,0.0559443095659473,0.207110592389257,-4.76683025667429,FALSE
"ENST00000455407",-0.236873171227929,3.20140997899299,-2.22427482622277,0.0559678541403796,0.207110592389257,-4.7672394913927,FALSE
"ENST00000472176",-0.387747245822967,2.32852771127214,-2.22426557620777,0.0559686700931932,0.207110592389257,-4.76725367043551,FALSE
"ENST00000478396",0.348887728387661,3.29321875098616,2.2242066951709,0.0559738643221768,0.207110592389257,-4.76734392690761,FALSE
"ENST00000480366",-0.213718728555452,4.65692792044848,-2.22412233712767,0.055981306851715,0.207110592389257,-4.76747323511671,FALSE
"ENST00000533244",0.390961921351601,3.02366235296918,2.2241156144348,0.0559819000066299,0.207110592389257,-4.76748353994521,FALSE
"ENST00000264193",0.273930952694577,3.83893908839555,2.22361276087032,0.0560262852579379,0.207233270315927,-4.76825431431508,FALSE
"ENST00000393370",0.31945325257234,4.81244823374515,2.22347146327091,0.056038763393276,0.207237902845206,-4.76847088797461,FALSE
"ENST00000536983",-0.206310819256801,4.61069960576552,-2.22270579046672,0.0561064284980022,0.207446580513042,-4.76964441501091,FALSE
"ENST00000494767",-1.00230599861983,2.48770511255784,-2.22232518563186,0.0561400938609806,0.207529489941442,-4.77022772262402,FALSE
"ENST00000314523",-0.161305698912655,7.89154904544135,-2.22216829220909,0.0561539772475999,0.207539254047636,-4.77046816755581,FALSE
"ENST00000547630",0.392086998075834,2.89100665848363,2.22183853016748,0.0561831687092388,0.2075658877079,-4.77097352686389,FALSE
"ENST00000539724",0.933323539021679,2.31376344067724,2.22183286329285,0.0561836704878595,0.2075658877079,-4.77098221117615,FALSE
"ENST00000614943",-1.76791861190955,1.78916718966306,-2.22113855531743,0.0562451821281352,0.20772704424326,-4.77204617713133,FALSE
"ENST00000263390",0.23458893288618,3.01546588573792,2.22108650058406,0.0562497965533858,0.20772704424326,-4.77212594325159,FALSE
"ENST00000488122",-0.282296973707918,3.0287335949479,-2.22071348282332,0.0562828738924815,0.20780762698582,-4.77269752436774,FALSE
"ENST00000584173",-0.429445578171442,5.32713139469503,-2.22043970688003,0.0563071631883208,0.207855736776563,-4.77311702111959,FALSE
"ENST00000456397",0.306512285809939,2.43672368317734,2.22021479885843,0.0563271246855613,0.207887854622181,-4.77346163015309,FALSE
"ENST00000550735",0.33962483609963,3.30194865782131,2.21945606017204,0.0563945173804036,0.208094980083876,-4.77462412497329,FALSE
"ENST00000397985",0.661085346557995,2.95599028952981,2.21896869264281,0.0564378483337587,0.208213253015491,-4.77537079089149,FALSE
"ENST00000622464",-0.502800000793217,4.14130245734361,-2.2184953344019,0.0564799652159898,0.208327000569908,-4.77609595657668,FALSE
"ENST00000263270",0.261626519680865,7.73232001659966,2.21735678863237,0.0565813940459228,0.208621669315725,-4.77784001125597,FALSE
"ENST00000558330",-0.217929907879489,4.46664785948019,-2.21734489212069,0.0565824548108897,0.208621669315725,-4.77785823351843,FALSE
"ENST00000356187",-0.239919417177338,6.6169147565836,-2.2170419599056,0.0566094726962162,0.208662912113982,-4.77832223646913,FALSE
"ENST00000353047",0.469698548393202,3.96755723833302,2.21696603238273,0.0566162465077156,0.208662912113982,-4.77843853269713,FALSE
"ENST00000556113",0.358454462706058,5.41870381104234,2.21591735670235,0.0567098851292418,0.208927549343186,-4.7800446645467,FALSE
"ENST00000430350",0.309269659206631,3.99330069171697,2.2159084098241,0.0567106846735661,0.208927549343186,-4.78005836663229,FALSE
"ENST00000309575",-0.349906300764638,2.41269233060655,-2.21552654065881,0.0567448210658498,0.209011600498135,-4.78064318438601,FALSE
"ENST00000461768",0.30773319159545,3.13709527221887,2.21517452610373,0.0567763066332475,0.20908585612535,-4.78118225952865,FALSE
"ENST00000379341",-0.130649988368516,6.17375132995532,-2.21477733615514,0.0568118535709634,0.209175035654878,-4.78179049156115,FALSE
"ENST00000579092",0.409162396228681,2.26082177769414,2.21404878968998,0.0568771127197191,0.20937355491899,-4.782906074207,FALSE
"ENST00000279206",0.170701161486106,4.71902817938482,2.21378205389128,0.0569010239294743,0.209415055857018,-4.78331448979315,FALSE
"ENST00000548259",0.356557007875828,5.07919799038137,2.21355906273195,0.0569210213170489,0.209415055857018,-4.78365591617529,FALSE
"ENST00000375512",0.178587749539937,4.37713669290737,2.21354349626607,0.0569224175445813,0.209415055857018,-4.78367975000415,FALSE
"ENST00000448666",-1.08405142973012,1.66154841059175,-2.21338027842619,0.0569370593345383,0.209426688937938,-4.78392965054233,FALSE
"ENST00000617987",0.251130636113324,2.98367071688406,2.21325535721308,0.0569482681581957,0.209426688937938,-4.7841209126533,FALSE
"ENST00000393346",0.364805982246833,3.27488911723621,2.2130707978534,0.056964832127669,0.209445880483748,-4.78440347969541,FALSE
"ENST00000376762",0.303530046362308,2.44521416175929,2.21250768478359,0.0570154002030197,0.209590064346465,-4.78526559099964,FALSE
"ENST00000539735",0.359169090637202,2.21524846817526,2.2118516462191,0.0570743689400867,0.209765065698375,-4.78626990198373,FALSE
"ENST00000330334",0.276535720472618,2.62014446305481,2.21087398834585,0.0571623584579162,0.210019800207315,-4.78776643729553,FALSE
